id,userId,organizationId,operatingUnitId,action,entityType,entityId,details,ipAddress,userAgent,createdAt
451157,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:42:54
451158,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:42:54
451159,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:42:54
451160,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:42:54
451161,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":2,""moduleId"":""finance"",""deletedCount"":0}",,,2026-02-07 17:42:54
451162,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""cases"",""screenId"":""cases_list"",""deletedCount"":0}",,,2026-02-07 17:42:54
451163,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""deletedCount"":1}",,,2026-02-07 17:42:54
451164,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""nonexistent_module"",""deletedCount"":0}",,,2026-02-07 17:42:54
451165,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""grants"",""action"":""export"",""type"":""grant""}",,,2026-02-07 17:42:54
451166,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:42:54
451167,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant""}",,,2026-02-07 17:42:54
451168,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant""}",,,2026-02-07 17:42:54
451169,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant""}",,,2026-02-07 17:42:54
451170,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant""}",,,2026-02-07 17:42:54
451171,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 17:42:54
451172,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant""}",,,2026-02-07 17:42:54
451173,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:42:55
451174,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""edit"",""type"":""revoke""}",,,2026-02-07 17:42:55
451175,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""screenId"":""case_management"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:42:55
451176,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""logistics"",""action"":""create"",""type"":""grant""}",,,2026-02-07 17:42:55
451177,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 17:42:55
451178,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""meal"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:42:55
451179,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 17:42:55
451180,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:42:55
451181,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""projects"",""action"":""view"",""deletedCount"":2}",,,2026-02-07 17:42:55
451185,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""cases"",""screenId"":""cases_list"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:12
451186,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""export"",""type"":""revoke""}",,,2026-02-07 17:50:12
451187,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 17:50:12
451188,1080332,30001,,rbac.override.deactivate,user_override,1261017,"{""overrideId"":685,""moduleId"":""finance""}",,,2026-02-07 17:50:12
451189,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451191,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451192,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451193,1080332,30001,,rbac.override.delete,user_override,1261017,"{""overrideId"":684,""moduleId"":""cases""}",,,2026-02-07 17:50:12
451196,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451198,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451199,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451200,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451201,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:12
451202,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":2,""moduleId"":""finance"",""deletedCount"":0}",,,2026-02-07 17:50:12
451203,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""cases"",""screenId"":""cases_list"",""deletedCount"":0}",,,2026-02-07 17:50:12
451204,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""deletedCount"":1}",,,2026-02-07 17:50:12
451205,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""grants"",""action"":""export"",""type"":""grant""}",,,2026-02-07 17:50:12
451206,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""nonexistent_module"",""deletedCount"":0}",,,2026-02-07 17:50:12
451207,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:13
451208,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant""}",,,2026-02-07 17:50:13
451209,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant""}",,,2026-02-07 17:50:13
451210,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant""}",,,2026-02-07 17:50:13
451211,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant""}",,,2026-02-07 17:50:13
451212,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 17:50:13
451213,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant""}",,,2026-02-07 17:50:13
451214,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:13
451215,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""edit"",""type"":""revoke""}",,,2026-02-07 17:50:13
451216,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""screenId"":""case_management"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:13
451217,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""logistics"",""action"":""create"",""type"":""grant""}",,,2026-02-07 17:50:13
451218,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 17:50:13
451219,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""meal"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:13
451220,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 17:50:13
451221,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:13
451222,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""projects"",""action"":""view"",""deletedCount"":2}",,,2026-02-07 17:50:13
451226,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""cases"",""screenId"":""cases_list"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:39
451227,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""export"",""type"":""revoke""}",,,2026-02-07 17:50:39
451228,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 17:50:39
451229,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451230,1080332,30001,,rbac.override.deactivate,user_override,1261017,"{""overrideId"":710,""moduleId"":""finance""}",,,2026-02-07 17:50:40
451234,1080332,30001,,rbac.override.delete,user_override,1261017,"{""overrideId"":709,""moduleId"":""cases""}",,,2026-02-07 17:50:40
451236,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451237,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451238,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451239,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451240,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451241,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451242,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:40
451243,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""grants"",""action"":""export"",""type"":""grant""}",,,2026-02-07 17:50:40
451244,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":2,""moduleId"":""finance"",""deletedCount"":0}",,,2026-02-07 17:50:40
451245,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""cases"",""screenId"":""cases_list"",""deletedCount"":0}",,,2026-02-07 17:50:40
451246,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:40
451247,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant""}",,,2026-02-07 17:50:40
451248,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant""}",,,2026-02-07 17:50:40
451249,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant""}",,,2026-02-07 17:50:40
451250,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""deletedCount"":1}",,,2026-02-07 17:50:40
451251,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant""}",,,2026-02-07 17:50:40
451252,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""nonexistent_module"",""deletedCount"":0}",,,2026-02-07 17:50:40
451253,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 17:50:40
451254,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant""}",,,2026-02-07 17:50:40
451255,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:40
451256,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""edit"",""type"":""revoke""}",,,2026-02-07 17:50:40
451257,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""screenId"":""case_management"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:40
451258,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""logistics"",""action"":""create"",""type"":""grant""}",,,2026-02-07 17:50:40
451259,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 17:50:40
451260,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""meal"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:50:40
451261,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 17:50:41
451262,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:50:41
451263,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""projects"",""action"":""view"",""deletedCount"":2}",,,2026-02-07 17:50:41
451267,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""cases"",""screenId"":""cases_list"",""action"":""view"",""type"":""grant""}",,,2026-02-07 17:58:15
451268,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""export"",""type"":""revoke""}",,,2026-02-07 17:58:15
451269,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 17:58:15
451270,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:58:15
451271,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 17:58:15
